Country,Lat,Long,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Vanuatu,-15.376706,166.959158,VU,94.2942857142857,94.2942857142857,103.898333333333,103.898333333333,103.898333333333,94.2942857142857,93.7122222222222,93.7122222222222,100.8425,93.7122222222222,93.7122222222222,97.7866666666667,105.42625,93.7122222222222,83.8171428571429,83.8171428571429,68.1014285714286,90.0081818181818,95.342,93.0853846153846,93.0853846153846,101.547692307692,94.7308333333333,96.6754545454546,96.25875,94.2942857142857,81.4888888888889,0.0,0.0,0.0
Samoa,-13.759029,-172.104629,WS,93.3418181818182,96.6754545454546,91.675,91.675,94.7308333333333,97.7866666666667,95.9061538461538,98.7269230769231,94.2942857142857,96.9135714285714,95.342,97.7866666666667,91.675,96.25875,88.4394117647059,84.92,86.85,90.71,94.57,98.43,98.43,100.8425,99.009,99.009,99.5328571428571,97.7866666666667,81.8963333333333,0.0,0.0,0.0
Yemen,15.552727,48.516388,YE,50.4764759036145,103.323117647059,104.627984665936,102.287623152709,102.183030660377,100.535987841945,100.442331349206,99.8708294930876,98.9120886615516,99.9863097949886,100.400295176386,102.544688328912,98.9896235138705,95.0258793103448,98.4310489130435,99.4328431372549,106.042612055641,97.478565196316,96.1317128577919,87.8507407407407,83.7953063776574,84.3463170613823,77.8864837398374,80.9801631878558,77.7607188318982,65.9595496129486,74.4859375,0.0,0.0,0.0
South Africa,-30.559482,22.937506,ZA,16.413104659614,17.0313560021458,14.5638954023951,9.53244410177332,12.6390071822547,12.8738502592831,11.6803814147018,15.4094721722276,15.0496519510303,11.0298387618056,11.7056028518245,8.08089675608235,6.77922545410657,11.2644640480304,14.2860228439087,7.37594852240229,13.996161081252,14.9599556563366,14.8361510690173,19.1028535716054,11.3544073298676,15.1907303480641,12.024246912423,11.7009590953831,12.6533519353543,14.2915300790812,14.2115870925255,0.0,0.0,0.0
Zambia,-13.133897,27.849332,ZM,50.9900364963504,48.3840277777778,49.5366666666667,57.1877380952381,67.3425700934579,79.1934272300469,72.5065909090909,75.1091666666667,77.2266820276498,78.3404545454545,74.1503867403315,81.9564480874317,81.5525520833333,77.2,80.9868246445498,76.7027510917031,86.4604587155963,69.0803535353535,72.3307339449541,67.2530769230769,66.2560227272727,67.3481699346405,62.9410447761194,61.2319811320755,60.8874791666667,59.2361538461538,52.610626118068,0.0,0.0,0.0
Zimbabwe,-19.015438,29.154857,ZW,11.3137931034483,14.9685737704918,16.4588142934488,19.3011299765808,23.16,26.0101162790698,26.8485598923284,31.4996095444685,28.1736105188344,29.8784007585335,24.0362481751825,19.0736762589928,20.2874059247398,22.2973772102161,18.578966223132,18.9106945765937,19.3981688708037,19.1991495901639,21.18175,21.5288387096774,17.9798878695209,28.40409051349,30.5230057803468,33.2878155339806,30.6941481481481,29.2472822580645,28.7954595086442,0.0,0.0,0.0
Aruba,12.52111,-69.968338,AW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,33.93911,67.709953,AF,9.41527027027027,9.10058394160584,1.5386013986014,1.34816176470588,1.12830769230769,1.17344,0.621525423728813,0.333363636363636,0.349238095238095,0.447195121951219,0.476233766233766,8.6016049382716,5.00045454545455,6.79074074074074,8.11283185840708,6.48432926829268,8.31690721649485,31.6977966101695,24.5580410022779,25.6078833333333,26.5191349480969,35.1146655791191,35.0909090909091,46.322267920094,56.0614340588989,49.7500375469337,65.35100135318,0.0,0.0,0.0
Angola,-11.202692,17.873887,AO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,41.153332,20.168331,AL,41.3370909090909,36.0454501216545,35.6877678571429,29.0525603864734,7.88233644859813,8.27425641025641,5.77040609137056,2.97324324324324,3.05583333333333,3.7040404040404,2.19788643533123,2.50540372670807,2.24909333333333,2.05209245742092,1.96599067599068,1.8019656019656,1.81086419753086,1.73791469194313,2.46225419664269,8.99773148148148,9.36766375545852,10.6226587301587,13.6912008733624,11.4832985386221,13.4175670498084,4.48429980276134,0.297525354969574,0.0,0.0,0.0
Andorra,42.546245,1.601554,AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,23.424076,53.847818,AE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723800124662373,0.366251528740318,0.407326378827393,0.433451536643026,0.473039215686274,0.878558373126955,0.389839775229706,0.882709346991037,0.662570301565085,1.52247389755558,1.00758718133718,2.98401525066864,3.64508962520369,4.07111999564839,3.35064471243043,3.50227363882483,0.0,0.0,0.0
Argentina,-38.416097,-63.616672,AR,3.07787059294872,2.55561906570452,2.61318584070796,2.07410249482122,3.13181969949916,3.2542570951586,2.45123419721871,2.18314954445492,2.13405797101449,1.60682316118936,1.25652641952847,1.03370225034035,0.936494424108283,1.55124727329386,1.55107507930913,2.23548660470202,2.48998197850293,2.23879056407749,2.30727683615819,2.05430259146341,2.37502260021411,2.66657057429764,2.80781325267462,2.30183967391304,2.32155688955589,2.15381320866248,1.63371337095724,0.0,0.0,0.0
Armenia,40.069099,45.038189,AM,0.0,0.0,3.43465564738292,0.145515873015873,3.47963503649635,0.208945868945869,0.570739299610895,0.439161676646707,0.422708933717579,0.235819935691318,0.0,0.0,1.52791666666667,2.09542857142857,0.0,0.0,0.0816703786191537,0.141038461538462,0.128892794376098,0.0,0.0844930875576037,0.148461538461538,0.128216783216783,0.0666727272727273,0.0,0.0686704119850187,0.07232741617357,0.0,0.0,0.0
American Samoa,-14.270972,-170.132217,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,17.060816,-61.796428,AG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,-25.274398,133.775136,AU,54.2496202579666,55.7454372709758,56.3577835743032,55.9770862094287,54.2398080166505,53.004714369745,55.4389101772422,56.6767082830785,56.584117682964,56.9483866802787,56.0716239190107,56.1062905844156,56.1246668933662,53.8199627830336,53.7054321460837,54.8655684555222,55.8301874366768,53.8160344603887,53.6080476190476,54.479949107482,53.2578853749839,51.6033981387874,50.6632879695155,46.0978263506209,44.189788850438,45.0033372343538,44.9521710594854,0.0,0.0,0.0
Austria,47.516231,14.550072,AT,26.9660116698129,26.3363681512336,22.1088243454136,19.7941868512111,19.9234671470235,21.6016149068323,20.4538366718028,21.9665976331361,19.1146698623782,19.5127438540841,21.8819408153628,21.107794139302,20.9912887415309,21.0042371743218,20.1152849604222,20.0617221930745,20.8637948717949,20.6204407636159,20.261043404496,17.0371484011177,18.6390108633505,19.4119496118354,18.9066487482722,19.0572456273764,18.4148588482013,19.4237767220903,17.9734484934532,0.0,0.0,0.0
Azerbaijan,40.143105,47.576927,AZ,0.0,0.0,0.147929179740027,0.020554932735426,0.0077070197562,0.0320471924841599,0.0363249133234274,0.0371624018241703,0.0093094694084793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799781897491821,0.0495875591615957,0.0583452665075577,0.0911055900621118,0.0641981792717087,0.0476853055916775,0.0350461930551131,0.0224762488507508,0.0341964563257693,0.0112278015921617,0.0,0.0,0.0
Burundi,-3.373056,29.918886,BI,7.72,6.37739130434783,9.1675,8.73095238095238,8.73095238095238,8.33409090909091,8.33409090909091,7.97173913043478,7.97173913043478,3.18869565217391,2.82076923076923,5.23857142857143,5.00045454545455,4.31411764705882,4.58375,4.58375,7.72,5.79,7.334,7.334,5.7296875,2.97324324324324,7.52205128205128,5.36634146341463,3.76102564102564,1.78878048780488,3.18869565217391,0.0,0.0,0.0
Belgium,50.503887,4.469936,BE,34.9926603238496,31.7499903474903,29.9386245882667,27.6448705839615,28.4806858137511,27.3912769485904,25.3635445793219,25.0251371742112,24.7854928397957,22.3683507921392,24.8010266030014,22.5213418962312,20.9963455119531,18.9668034632035,18.4411313804596,16.8680010848929,16.5411569259089,15.3425681231475,15.2262975778547,11.3538296378048,13.0430440499671,13.5138369781312,12.3765111625948,12.8293758410102,13.0923613575865,12.0602699579832,11.1930587362171,0.0,0.0,0.0
Benin,9.30769,2.315834,BJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39413793103448,1.83656093489149,4.41257261410788,0.0,0.0,0.0
Burkina Faso,12.238333,-1.561593,BF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,23.684994,90.356331,BD,9.29482638888889,3.14894736842105,2.73008460236887,0.962696897374702,0.731233382570162,7.37831419939577,4.03326397146254,6.47572482867686,1.82873766233766,0.875266036797613,5.79267436489607,5.16338634600466,4.85279256288735,4.77747467691233,4.7564100884376,4.91025985937022,5.04595543175487,5.82048170571203,5.94410293410293,6.74400223463687,6.08266706207987,5.21546857772878,5.90615278496292,6.19237537140971,5.5005,12.0153201283303,8.44394629780309,0.0,0.0,0.0
Bulgaria,42.733883,25.48583,BG,48.8484679173464,50.8599948814196,54.8885978596046,57.9658703071672,55.0666647982063,54.4719473395502,54.498839447875,57.3101873711823,56.8497351255189,57.3475756207675,58.0897484421879,61.9054395842356,59.8671579188632,59.4882501566089,59.8549533700721,55.8934126984127,55.1510210332857,57.7855644241733,59.201197281631,57.7401023970212,59.5550234113712,64.5102597141131,60.7834507978723,58.255755901557,59.2207909069382,57.9712575520251,53.5202779108769,0.0,0.0,0.0
Bahrain,25.930414,50.637772,BH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,25.03428,-77.39628,BS,0.206011235955056,0.195053191489362,0.144940711462451,0.174619047619048,0.179754901960784,0.176298076923077,0.186142131979695,0.207175141242938,0.161541850220264,0.164439461883408,0.171355140186916,0.172159624413146,0.160833333333333,0.325955555555556,0.339537037037037,0.363069306930693,0.363069306930693,0.177149758454106,0.173791469194313,0.0609136212624585,0.176298076923077,0.151528925619835,0.100741758241758,0.117909967845659,0.139961832061069,0.154725738396624,0.167442922374429,0.0,0.0,0.0
Bosnia and Herzegovina,43.915886,17.679076,BA,0.0,0.0,78.8737946149029,81.4676044776119,37.2502215189873,40.9137091988131,47.6972553699284,73.5991519434629,74.0215985130112,73.7931463878327,69.6598566308244,68.7828997093023,71.8540590659341,72.8217833109018,71.2910019267823,73.0688724584104,72.0705750977108,67.2250979354156,70.2665028901734,74.4620058280719,76.2257389635317,77.9276116259478,78.5499453551913,78.2573043478261,74.7134787070293,68.8520856705762,72.3551298119964,0.0,0.0,0.0
Belarus,53.709807,27.953389,BY,0.0,0.0,8.97742424242424,8.97029774396642,9.16891758156796,9.22964714062228,8.64704685362517,7.07318035563082,7.09948628341779,5.90935249181521,6.62952632572183,5.71949942017781,5.09994205138111,4.94748430066603,4.12923794154563,4.0253895184136,3.90955449753443,3.8492310374891,3.37677949228472,3.62212412587413,3.69861721164796,3.97179777206512,4.92490550259241,5.24993492407809,5.47552715654952,5.33782656221534,5.71868683209563,0.0,0.0,0.0
Belize,17.189877,-88.49765,BZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,32.321384,-64.75737,BM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,-16.290154,-63.588653,BO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,-14.235004,-51.92528,BR,18.0316670029254,20.0006808655814,18.9026416179431,18.7951217585277,18.9096152119253,18.3866265010352,17.8370467858501,16.9366395509929,16.0295673407621,16.0393130862883,16.3910806921035,15.8483342721242,15.3889640065557,16.9320924519153,16.6729768025462,15.9800916765,15.6504635008084,15.744774408284,15.0489281491831,12.6828885785138,14.719446609509,15.3829032412735,13.9330739773331,14.2568427701611,14.5361622400253,15.5154355480551,15.233596433663,0.0,0.0,0.0
Barbados,13.193887,-59.543198,BB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,4.535277,114.727669,BN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,27.514162,90.433601,BT,36.67,28.0417647058824,40.337,25.8847058823529,32.81,33.4813043478261,32.7410714285714,50.5451351351351,49.9119444444444,48.8933333333333,47.5718918918919,40.7444444444444,42.1705,30.5583333333333,8.28032258064516,24.1485365853659,21.08525,20.685641025641,28.41925,15.8572972972973,16.3844680851064,14.2301492537313,18.335,22.8648235294118,26.9173404255319,22.1547916666667,25.3410569105691,0.0,0.0,0.0
Botswana,-22.328474,24.684866,BW,62.2476512455516,62.7672627737226,59.0053636363636,59.2361538461538,63.4581493506494,61.9596551724138,54.3770890410959,55.4230618892508,55.005,41.325,50.9558312655087,51.8307235142119,51.8657568238213,46.0245918367347,49.9709571788413,50.0357009345794,51.1945476772616,44.8188888888889,44.5218906605923,38.5528117359413,59.0854896142433,35.75325,45.3907407407407,49.9266007194245,53.9506732117812,40.2301941747573,50.2152387640449,0.0,0.0,0.0
Central African Republic,6.611111,20.939444,CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,56.130366,-106.346771,CA,22.3964177323917,23.7383035865643,23.8707927230047,22.1045455190688,21.9450086595871,21.8894202447164,21.6982904395889,22.3293655570184,23.4238702851508,22.9807751343054,23.7258460194175,23.9077636406675,22.1616684111367,21.0609091242482,20.5870738017683,20.6196656181246,21.3641194300183,20.0426637027183,20.4357604507452,16.9464969278034,16.2552079322655,14.17002391733,13.8043643308842,12.4270006291004,13.3474805546162,12.6468188976378,11.9646466719953,0.0,0.0,0.0
Switzerland,46.818188,8.227512,CH,3.13129471497807,2.52121305014233,1.77331947483589,1.54444418872267,1.60146043672224,1.66298112338858,1.24149738695751,0.986444444444444,0.787265536723164,0.807019986525937,1.17451384122626,1.20988263950399,1.14462244663759,1.13673728813559,1.07710026501767,1.20767066521265,1.2094327176781,1.49071887919155,1.31313834519573,1.25116326997939,1.21665560716656,1.24637047827143,1.0965599246527,1.09638914443422,1.37524037251447,1.28716115808353,1.12018934612472,0.0,0.0,0.0
Chile,-35.675147,-71.542969,CL,35.2350345281157,29.2144282814614,23.6975071451254,23.6368235294118,26.4815856416054,26.9776156862745,32.7416659101226,36.8295609177215,34.5943396226415,34.4672084805654,28.6102549177037,19.3653143931481,19.2801807352639,18.5370486876377,18.8006614288325,18.4139734386217,21.9955723049956,20.1078931109052,24.5380058608059,20.5648187241854,23.7208405048766,27.2855106577743,29.9330730029303,30.6438111888112,31.9416389579788,33.162707087959,31.3584679665738,0.0,0.0,0.0
China,35.86166,104.195397,CN,91.0250715942136,89.1150813790347,87.522408877751,84.3784672010531,86.20203003003,83.370053973101,86.8738535929629,83.4766562255286,75.70179161046,75.5887331385749,71.7202691614161,68.9258750691146,73.0253277945976,75.2724183490812,74.9425221649293,76.0941948267092,76.3286582212749,71.2477003839324,79.6964133058884,72.7623666156413,77.611919044409,78.8486120011856,78.3672912481735,75.4737704343906,75.1004671478554,73.9838045233016,70.8318048950971,0.0,0.0,0.0
Côte d'Ivoire,7.539989,-5.54708,CI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,7.369722,12.354722,CM,0.126448275862069,0.138377358490566,0.144940711462451,0.0550600600600601,0.0503017832647462,0.0515752461322082,0.0578391167192429,0.0556449165402124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo [DRC],-4.038333,21.758664,CD,28.0214150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo [Republic],-0.228021,15.827659,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,4.570868,-74.297333,CO,28.4368870241506,24.5626650850138,25.7055252772035,25.4875564718537,24.1412457912458,23.9540907551642,21.2791928632116,19.341276930335,18.252036199095,17.347200644353,17.579177258674,17.6399231557377,16.4342424242424,18.5902891824348,12.9603859836357,17.6859454325678,16.21306999307,13.6172765669877,17.9621883333333,18.7601763024142,20.8465661719233,19.7328765555714,16.4334186939821,16.8807391695591,18.3212177399148,23.6456559299025,23.2470988538682,0.0,0.0,0.0
Comoros,-11.875001,43.872219,KM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,16.002082,-24.013197,CV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,9.748917,-83.753428,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1650184501845,3.65371376811594,6.57531034482759,5.18565656565657,2.0469696969697,2.2359756097561,3.90825,3.90106382978723,3.51420833333333,3.24924050632911,4.58991924629879,3.98693959731544,3.91209511568123,3.88711366538953,3.64754641909814,3.7214603960396,0.0,0.0,0.0
Cuba,21.521757,-77.781167,CU,1.55337475289466,1.36359460444768,0.780212765957447,1.09517172722748,1.08601573345673,0.937404679376083,0.278357970435477,0.267664233576642,0.326560296846011,0.329410707869206,0.299081560283688,0.242758367046708,0.268385978428351,0.392425683709869,0.411197436924309,0.297784222737819,0.0976007604562738,0.269632352941176,0.348441657164576,0.324752767527675,0.254484467944481,0.0385459004905396,0.050842287694974,0.134076782449726,0.0136421130952381,0.0800363768643143,0.0257785588752197,0.0,0.0,0.0
Cayman Islands,19.513469,-80.566956,KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,35.126413,33.429859,CY,5.62916666666667,5.0629191321499,1.2831123388582,1.41782073813708,1.23676222596965,0.885137931034483,0.77387987012987,0.821408,1.06370992366412,1.1846402349486,1.81534653465347,2.06367965367965,1.95985935302391,1.79338481338481,1.99758754863813,1.77059720457433,1.80117128463476,1.60208737864078,1.2659880952381,0.672432762836186,0.890959079283888,0.437125827814569,0.0,0.0,0.162977777777778,0.216342182890855,0.0,0.0,0.0,0.0
